1,1,-4.000025709122966,10.00002003933132
1,2,-4.21639972310664,10.122890559883077
1,3,-4.626745597187306,10.32485049309223
1,4,-5.208352392822622,10.562539944919832
1,5,-5.937299496969986,10.794200225393103
1,6,-6.787212772938539,10.9822416324412
1,7,-7.728871349353749,11.097764203759334
1,8,-8.732990426350732,11.123892348495213
1,9,-9.773391897413465,11.052597289121326
1,10,-10.827658771730183,10.880861841339414
1,11,-11.876770900062047,10.608494524226868
1,12,-12.904527396356327,10.236966929746584
1,13,-13.89520095305363,9.768280270337364
1,14,-14.833510752308383,9.204738461858131
1,15,-15.704405410783028,8.549174957726843
1,16,-16.494448715368083,7.80693162337172
1,17,-17.19202573130045,6.986045151537062
1,18,-17.78751386488859,6.096256301106057
1,19,-18.27334352969175,5.1482571440708025
1,20,-18.6439052698526,4.153074321539412
1,21,-18.893911751710487,3.1217757679379843
1,22,-19.01849894893193,2.0657726727059056
1,23,-19.015290158016963,0.9973723837442818
1,24,-18.884854631843165,-0.06999353828466359
1,25,-18.631027622867492,-1.122599330414654
1,26,-18.26131286894845,-2.1475100111590555
1,27,-17.78669141725291,-3.13350690277977
1,28,-17.22084041467317,-4.07134641012503
1,29,-16.57935600375688,-4.9536303600904334
1,30,-15.879231092426114,-5.77452139512902
1,31,-15.138547730413082,-6.529505822907939
1,32,-14.376303911559827,-7.2152450173717275
1,33,-13.612290939251274,-7.829380683674182
1,34,-12.866948177750572,-8.369788348417798
1,35,-12.161300076927212,-8.834795031863893
1,36,-11.516946619373606,-9.223157109260459
1,37,-10.955998153205016,-9.534083541344941
1,38,-10.50097226133057,-9.76720184281649
1,39,-10.174661897823887,-9.922462110112795
1,40,-10.000002299246452,-10.000000019394829
2,1,-9.999972917586566,5.000002666994714
2,2,-9.77188410418141,5.035783037365142
2,3,-9.332110064520537,5.109376061817514
2,4,-8.697523995800388,5.222638904448528
2,5,-7.886770735506618,5.376412069713265
2,6,-6.922137878299688,5.568622016658988
2,7,-5.8306038499824275,5.7907322702979735
2,8,-4.641084282610548,6.025399501493397
2,9,-3.3803145722150902,6.250257104702749
2,10,-2.071478772858221,6.4422774440688
2,11,-0.7346589264620171,6.579453106616223
2,12,0.6126810438498418,6.641598690739747
2,13,1.9531137131247573,6.611332010346354
2,14,3.2693612391213085,6.47409509610434
2,15,4.544108846880462,6.218272567715255
2,16,5.7600429698980475,5.8357199944195575
2,17,6.899852009075381,5.323358406536338
2,18,7.947727182921135,4.684526625526944
2,19,8.891720388903892,3.9282627051556607
2,20,9.72450504374276,3.0670401431946983
2,21,10.442618232180159,2.1147515252612887
2,22,11.045535452925034,1.0856609269143733
2,23,11.534881962923825,-0.005958323124573761
2,24,11.913847197712213,-1.1458417483686971
2,25,12.186957666341776,-2.319724759048417
2,26,12.360038046016504,-3.5133351135992297
2,27,12.440302680135606,-4.712416424512501
2,28,12.43620061305356,-5.902876435224693
2,29,12.357272254474289,-7.070946999303791
2,30,12.214026354137065,-8.203301901870205
2,31,12.017810913761348,-9.287135323512784
2,32,11.780679732630297,-10.310198670538218
2,33,11.515264031722255,-11.260801252298
2,34,11.234655855809576,-12.127782831927625
2,35,10.952305367373555,-12.900464555061697
2,36,10.68193149684684,-13.568582580657623
2,37,10.43744482408517,-14.122207988454528
2,38,10.232882149888855,-14.551657804559794
2,39,10.082353205962344,-14.847404985982898
2,40,10.000001416638321,-14.999999057423137
3,1,-14.999998421079134,-9.999980772548849
3,2,-14.98575693722704,-9.841489807712811
3,3,-14.950547506839143,-9.536423992611022
3,4,-14.887594023966594,-9.096511452080396
3,5,-14.790360867944885,-8.533985132749565
3,6,-14.652323542224199,-7.860813099087443
3,7,-14.467257714579738,-7.089229107609597
3,8,-14.229286089147891,-6.231658932630783
3,9,-13.932989641394128,-5.300750079866944
3,10,-13.573513401868041,-4.3093766749521984
3,11,-13.146711249406598,-3.2705236402536935
3,12,-12.649018214279891,-2.1976509486654314
3,13,-12.078950977191303,-1.1029835747587704
3,14,-11.43731687704407,0.0024417908554002165
3,15,-10.727279656703535,1.1091284373251764
3,16,-9.952007189890127,2.205194200358202
3,17,-9.11461564884854,3.2762245929601193
3,18,-8.218581494930135,4.30653221623502
3,19,-7.268252542458935,5.280299403315222
3,20,-6.269704139106483,6.182666872686183
3,21,-5.231522720191514,7.004514831646518
3,22,-4.163014507705028,7.741647473581697
3,23,-3.0732621191000176,8.392212463025635
3,24,-1.9713849712159883,8.955979345480895
3,25,-0.8665734356849208,9.43403906571975
3,26,0.23198357582103113,9.82862716614573
3,27,1.315098737273788,10.143006057189746
3,28,2.3735862063771553,10.381389837529902
3,29,3.398261391641686,10.548895142459116
3,30,4.379940627002869,10.651510709690278
