1,1,-0.21636074849548567,0.12284237196047633
1,2,-0.19398107622845914,0.07907766583808568
1,3,-0.17127069454255384,0.035715524558401136
1,4,-0.14735400739713833,-0.006048419404366241
1,5,-0.12098248630720741,-0.04364608394314369
1,6,-0.09175203783204966,-0.0725523857284572
1,7,-0.062438085209926636,-0.08940815273216926
1,8,-0.03626699716351049,-0.09741136671733985
1,9,-0.013870813831588946,-0.10043878571541713
1,10,0.00514870880418127,-0.10063685569497163
1,11,0.0213983659778263,-0.09914012565652147
1,12,0.03706192752082821,-0.09716156079439635
1,13,0.05237359035586266,-0.09483858506618295
1,14,0.06732540697448101,-0.09221583024269325
1,15,0.08090057562073441,-0.08665156701927139
1,16,0.09253012434780845,-0.07853789387753847
1,17,0.10209731428431931,-0.06880075433486167
1,18,0.10965907395857612,-0.05817226117803942
1,19,0.11527079608926855,-0.04714425338384363
1,20,0.12055645646691045,-0.03605120406965879
1,21,0.12544282091803513,-0.024848638428505408
1,22,0.12780229434737161,-0.012328025121370446
1,23,0.12720465899315445,0.0010939375395703217
1,24,0.12336598123608032,0.01472985626986489
1,25,0.11590860146328986,0.027659627213603016
1,26,0.10493934525861409,0.03893264779175795
1,27,0.09124379502984285,0.048190375092321415
1,28,0.07562806281722229,0.05558772178462045
1,29,0.05862686472380975,0.0614157709465106
1,30,0.04054083699104712,0.0659210327448136
1,31,0.021537542400031605,0.06927041221951838
1,32,0.0017394344353772624,0.07165160998252712
1,33,-0.018675317301274943,0.07370216578385275
1,34,-0.03969592080636412,0.07537763213247328
1,35,-0.06129275950254412,0.07662312041649386
1,36,-0.0834016067406452,0.07741571423492458
1,37,-0.10591893336632575,0.0777869309222392
1,38,-0.12871235713343943,0.07783208463306593
1,39,-0.15164813460973478,0.0776899253733631
1,40,-0.174639264578861,0.07749221173678582
2,1,0.2280649236256694,0.03576345637110615
2,2,0.21168416000813728,0.0378221066159188
2,3,0.19481179836275983,0.039664004471723774
2,4,0.17616500142171054,0.040512095000278275
2,5,0.15387449434779352,0.03844500155278662
2,6,0.12690020199725308,0.029899531556630776
2,7,0.0979979771633636,0.012558952163214466
2,8,0.07124167382707869,-0.009805602783003773
2,9,0.048064996162512974,-0.03283353848086532
2,10,0.02801745782281453,-0.054843521406472
2,11,0.010445708356395609,-0.0750309075967838
2,12,-0.0068660771746049554,-0.09241309247304241
2,13,-0.024180540105801073,-0.10697110448091478
2,14,-0.04149504383478852,-0.1185872219148732
2,15,-0.058809562464786226,-0.12672853256884045
2,16,-0.0761240351845415,-0.1298064243478196
2,17,-0.09193031439589613,-0.12647637557131364
2,18,-0.1038830339844295,-0.11743848374874853
2,19,-0.11121079624136412,-0.10496402624996556
2,20,-0.11467544542248542,-0.09106156829592618
2,21,-0.11519647216485616,-0.07679670180646697
2,22,-0.11356961253468204,-0.06253186464676502
2,23,-0.11038088660591162,-0.04826689992967499
2,24,-0.10585472740919795,-0.034001843781219954
2,25,-0.10003049830561785,-0.01973671295327442
2,26,-0.09281729949119417,-0.005471513631597898
2,27,-0.0843684200063106,0.00862229753054225
2,28,-0.07482733567123469,0.022391103968122834
2,29,-0.0643180570898631,0.03571718422293217
2,30,-0.052969799863839165,0.048522611598408254
2,31,-0.040915962856640405,0.06077085700312982
2,32,-0.02828481528496557,0.07246132909669961
2,33,-0.015192866256981723,0.08362146295138106
2,34,-0.0017427709102696793,0.09430029700541184
2,35,0.011976135727017858,0.10456418425862031
2,36,0.02588672238357648,0.11449322251064492
2,37,0.039923531210336406,0.12417639950708038
2,38,0.054033255058457845,0.1337037276830875
2,39,0.06817663985487006,0.14315452594142422
2,40,0.08234300825540557,0.15258051392941877
